t, p_x, p_y, p_z, q_w, q_x, q_y, q_z
12.935,1.1878576349997685,-0.3060677918985652,2.9712517418775475,0.85856338342773264,0.33472513964149259,-0.17706833468003261,0.34565127279202584
13.035,1.340509550742881,-0.26882042513059173,2.9411192079757598,0.84535138069119642,0.36075003865827376,-0.13874902827631574,0.36876708085717191
13.135,1.2586502692274502,-0.243327132866065,2.8557636312625911,0.85090971068126575,0.36288841097597241,-0.082665430818044269,0.37071699717618223
13.234999999999999,1.3890109119966074,-0.1968704531728169,2.779525443913839,0.85299214680943647,0.38517316154076359,-0.039715639395612581,0.34995528442576679
13.335000000000001,1.3098505495648496,-0.19513204931795941,2.7865432405769326,0.84457517609288046,0.41146463944014194,0.019128094196047569,0.34208732573788986
13.435,1.3510195135951288,-0.10374406698174822,2.7420595125416147,0.84719047793063373,0.41738698091027532,0.063656819949159282,0.32249683958797232
13.535,1.470561510790328,-0.089757110338499535,2.6291320788530195,0.84866545736750032,0.42972241498787539,0.10850091795057198,0.28867479684254216
13.635,1.4624997477200925,-0.055060849519125807,2.5564238995217425,0.85033449226714641,0.43578992138309181,0.13681363402538718,0.26134350044808918
13.734999999999999,1.4744381827500976,0.018258900345784968,2.3948933079139856,0.84441722744392611,0.45055680357223471,0.18458524986398661,0.22335263213880688
13.835000000000001,1.5276861958356203,0.092383419404909767,2.4604210878961283,0.83485710243544142,0.46696464319298669,0.21167074409829223,0.20038247581467994
13.935,1.5348341583942431,0.031969712429522928,2.3406237970129804,0.82929917006144038,0.47146939913216052,0.22770838242806582,0.19526490926267212
14.035,1.6454244913795799,0.10922875256068371,2.4384392493899725,0.83712680167342768,0.47225699859526654,0.22988782441002389,0.15278623428121407
14.135,1.730610132403624,0.21575016282643267,2.3803021599978145,0.83948292762170251,0.47103326591642874,0.2252766840599541,0.15048751526538615
14.234999999999999,1.8004149058110908,0.11862971576062414,2.4197537905998829,0.84682687372041121,0.46611839021460222,0.20655543449832697,0.1515016327564494
14.335000000000001,1.8427871650731884,0.15490843066973303,2.460481081448914,0.85128937299511009,0.467731033854491,0.18685203335158673,0.14703877389103459
14.435,1.8927644309181386,0.3452217056031644,2.6606096037502622,0.85266840247126729,0.45504612264210276,0.15558421122604932,0.20416457800669896
14.535,1.9226648031868363,0.17443641746503225,2.6512283928943039,0.85705913350223095,0.45309993518958458,0.10783173846420578,0.22027802112645414
14.635,1.9751999646970899,0.26853941364314271,2.6702436027296734,0.86470734420858908,0.43780219362866424,0.050289601112105911,0.24100083847498041
14.734999999999999,1.9334313505985599,0.1740291338252824,2.7618586679779544,0.87043647150637338,0.40971708230267151,0.010198145442856878,0.27270544433591115
14.835000000000001,2.0728610761418009,0.17844105783765396,2.7635509786020469,0.87056747668826429,0.38826964859660779,-0.045696586254403371,0.29878214557765842
14.935,2.3308658218412863,0.095598028504693233,2.9878887845058841,0.85485276638049112,0.38097004866927819,-0.1102854568095103,0.33455296717390959
15.035,2.1839895223137606,0.08642090752068364,2.9573908634125128,0.84705163603218481,0.35221466933662632,-0.15599270459261202,0.36621664177529145
15.135,2.2593627930117122,0.084203008743217164,3.0081384140818335,0.8471873698652771,0.2972028053855631,-0.21036205166381361,0.38690032312146766
15.234999999999999,2.3381476386940143,0.0024373146052674016,3.121052075347118,0.8197747949893367,0.30371472268478161,-0.2779438050079398,0.39808779682678735
15.335000000000001,2.3691728486288763,0.00015818788167947656,3.0865436745906161,0.80405367217376034,0.26634393369913512,-0.3182687600139234,0.42575062847253858
15.435,2.4223673480843422,-0.11632739905216168,3.1371430683358579,0.77760975056129722,0.24241515681720349,-0.37755456067439808,0.44046625442961007
15.535,2.4259162174712117,-0.17211772421844521,3.1414932233861657,0.75660683613114432,0.23760627461635725,-0.41121743094656271,0.44943250691095421
